KAT,220802,1.035,1.12,1.035,1.115,39179
KCC,220802,.075,.075,.07,.07,150000
KCN,220802,1.7,1.7,1.655,1.695,325725
KED,220802,1.21,1.225,1.16,1.16,1727
KFM,220802,.235,.235,.235,.235,39593
KGL,220802,.235,.24,.22,.22,127266
KGN,220802,4.32,4.32,4.1,4.28,868291
KIN,220802,.088,.093,.088,.091,101563
KKC,220802,1.905,1.925,1.905,1.925,176574
KKO,220802,.065,.07,.065,.067,167701
KLL,220802,.066,.069,.066,.068,1165621
KLS,220802,6.2,6.22,6,6.2,336796
KMD,220802,.985,1.01,.98,1,417270
KME,220802,.995,1.015,.975,.995,7575
KMT,220802,.028,.03,.028,.03,205106
KNG,220802,.13,.13,.13,.13,10000
KNI,220802,.75,.75,.71,.745,69551
KNM,220802,.021,.022,.021,.022,254395
KOB,220802,.14,.14,.125,.13,53126
KOR,220802,.02,.02,.019,.019,494798
KOV,220802,8.29,8.29,8.15,8.16,8085
KP2,220802,.019,.019,.019,.019,702897
KPG,220802,4.99,5.25,4.99,5.05,32769
KPO,220802,.02,.021,.02,.021,405690
KRM,220802,.056,.056,.055,.055,256076
KRR,220802,.019,.019,.018,.018,1796174
KSC,220802,1.71,1.71,1.71,1.71,27100
KSL,220802,.89,.895,.87,.875,312258
KSM,220802,2.36,2.36,2.34,2.34,6167
KSN,220802,.1,.1,.095,.096,408548
KSS,220802,.5,.5,.495,.5,141782
KTA,220802,.05,.051,.048,.049,647476
KTG,220802,.255,.257,.23,.23,757633
KWR,220802,.064,.064,.063,.063,130853
KYK,220802,.077,.078,.077,.077,163909
KZA,220802,.25,.255,.235,.245,901778
KZR,220802,.21,.22,.21,.22,70357
LAM,220802,.51,.51,.51,.51,11886
LAU,220802,.48,.48,.465,.465,138565
LAW,220802,.25,.25,.25,.25,24
LBL,220802,.75,.75,.745,.75,10482
LBT,220802,.074,.074,.071,.071,34411
LBY,220802,.088,.11,.088,.11,8553375
LCL,220802,.036,.036,.036,.036,566382
LCY,220802,.02,.021,.02,.021,314413
LDR,220802,.18,.18,.17,.17,293229
LDX,220802,.052,.053,.05,.05,572942
LEG,220802,.053,.054,.051,.051,514431
LEL,220802,.99,.99,.925,.955,210031
LER,220802,.024,.029,.024,.027,3111294
LEX,220802,.31,.315,.31,.31,162412
LFG,220802,4,4.05,4,4.04,2697
LFS,220802,1.615,1.615,1.575,1.575,10010
LFSPA,220802,96.499,96.5,96.27,96.27,258
LGL,220802,2.2,2.24,2.2,2.24,215
LGM,220802,.155,.155,.155,.155,50000
LGP,220802,.295,.3,.29,.295,160154
LIC,220802,16.55,16.85,16.45,16.73,222822
LIN,220802,.18,.18,.165,.17,3316339
LIO,220802,.037,.037,.037,.037,106005
LIOO,220802,.012,.012,.012,.012,290000
LIS,220802,.79,.79,.685,.7,708940
LIT,220802,.071,.073,.07,.071,1956479
LITOA,220802,.039,.039,.039,.039,25641
LKE,220802,.83,.837,.79,.805,16624399
LKO,220802,.001,.001,.001,.001,1637921
LLC,220802,10.2,10.25,9.97,10.04,1270838
LLL,220802,.46,.46,.44,.455,3626774
LLO,220802,1.52,1.52,1.52,1.52,2556
LM8,220802,.99,1.02,.92,.92,196040
LME,220802,.25,.25,.25,.25,500
LMG,220802,.09,.091,.088,.089,1132368
LNAS,220802,7.2,7.2,7.12,7.13,134292
LNK,220802,4.39,4.42,4.39,4.4,1907651
LNU,220802,.007,.007,.006,.007,2038676
LNY,220802,.005,.005,.004,.004,104352
LOM,220802,.057,.057,.054,.055,786939
LOT,220802,.235,.235,.225,.23,2065358
LOV,220802,16.94,17.72,16.83,17.7,171030
LPD,220802,.029,.029,.028,.029,10281526
LPE,220802,.06,.06,.06,.06,69
LPGD,220802,2.67,2.69,2.67,2.69,41601
LPI,220802,.52,.525,.495,.5,1698071
LPM,220802,.425,.435,.42,.42,35205
LRD,220802,.21,.21,.21,.21,81205
LRK,220802,2.88,2.95,2.79,2.8,62502
LRL,220802,.024,.024,.022,.022,476732
LRS,220802,.074,.075,.071,.071,5969095
LRT,220802,1.355,1.355,1.33,1.33,17812
LRV,220802,.21,.225,.2,.205,93327
LSA,220802,.016,.016,.016,.016,525407
LSF,220802,2.47,2.52,2.46,2.52,332932
LSGE,220802,2.21,2.21,2.21,2.21,28998
LSR,220802,.008,.008,.007,.007,1585357
LSX,220802,.44,.445,.44,.44,213485
LTR,220802,1.305,1.325,1.28,1.325,9433394
LTRKOC,220802,.635,.655,.635,.655,20900
LV1,220802,.14,.155,.14,.155,289329
LVH,220802,.32,.32,.29,.31,224194
LVT,220802,.039,.04,.026,.038,35887490
LYC,220802,8.9,8.98,8.8,8.88,3767947
LYL,220802,6.25,6.26,6.23,6.26,1565
LYN,220802,.26,.26,.25,.25,22596
M24,220802,.105,.125,.105,.12,34181
M2M,220802,.075,.08,.072,.08,310308
M2R,220802,.099,.105,.099,.105,10608
M3M,220802,.12,.12,.115,.115,157901
M7T,220802,.695,.695,.67,.675,174960
M8S,220802,.008,.008,.008,.008,470000
MAAT,220802,.9,.9,.9,.9,3075
MAD,220802,2.94,2.98,2.83,2.98,81936
MAET,220802,4.51,4.51,4.51,4.51,64618
MAF,220802,6.1,6.25,6.01,6.08,85895
MAG,220802,.068,.069,.066,.069,58000
MAH,220802,.15,.15,.142,.15,117613
MAM,220802,.695,.71,.695,.71,30071
MAN,220802,.038,.04,.037,.039,3234600
MAP,220802,.285,.285,.265,.27,16728
MAQ,220802,67.49,67.49,66.66,67,2348
MAT,220802,.043,.043,.043,.043,103879
MAU,220802,.97,.97,.915,.95,52267
MAY,220802,.105,.11,.099,.099,14862579
MAYO,220802,.064,.064,.06,.06,2144000
MBH,220802,.33,.34,.33,.33,18536
MBLPC,220802,107.2,107.3,107.15,107.15,2217
MBLPD,220802,99.37,99.4,98.81,99.35,2168
MCA,220802,.165,.17,.15,.15,2205191
MCCL,220802,9.23,9.23,9.22,9.22,11777
MCE,220802,.16,.16,.16,.16,123000
MCL,220802,.18,.18,.175,.175,59050
MCM,220802,.225,.235,.225,.235,24080
MCP,220802,.84,.85,.81,.85,89796
MCR,220802,1.95,1.957,1.855,1.905,1360653
MCSE,220802,3.67,3.67,3.67,3.67,4098
MCSG,220802,3.67,3.67,3.67,3.67,4098
MCT,220802,.003,.003,.003,.003,6371707
MCY,220802,5.49,5.58,5.36,5.57,32339
MDI,220802,.095,.095,.091,.091,414741
MDR,220802,.17,.17,.165,.165,32000
MEA,220802,.42,.42,.42,.42,147166
MEC,220802,1.015,1.02,1.01,1.01,49577
MEG,220802,.08,.08,.079,.079,80000
MEI,220802,.014,.014,.013,.013,241594
MEIO,220802,.003,.003,.003,.003,1030000
MEK,220802,.051,.051,.049,.049,1709565
MEL,220802,.024,.024,.023,.023,315334
MEU,220802,.052,.052,.048,.048,2012101
MEZ,220802,4.5,4.63,4.47,4.63,59766
MFD,220802,1.305,1.35,1.3,1.35,31155
MFF,220802,2.58,2.61,2.57,2.61,185390
MFFOA,220802,.029,.035,.029,.032,53672
MFG,220802,14.3,14.73,14.3,14.72,619097
MFGKOE,220802,5.15,5.15,5.15,5.15,1646
MFGO,220802,.88,.88,.835,.86,6766
MFGSO4,220802,6.9,6.9,6.9,6.9,1099
MGA,220802,.125,.125,.125,.125,25000
MGF,220802,1.44,1.45,1.425,1.45,1589988
MGFO,220802,.004,.004,.004,.004,317817
MGH,220802,4.06,4.13,4.03,4.1,240528
MGL,220802,.347,.347,.345,.345,10395
MGOC,220802,2.42,2.43,2.4,2.43,975777
MGR,220802,2.14,2.15,2.08,2.1,10423912
MGT,220802,.024,.024,.024,.024,1775964
MGTOE,220802,.004,.004,.004,.004,124000
MGU,220802,.041,.042,.038,.039,914981
MGUO,220802,.003,.003,.003,.003,401916
MGV,220802,.28,.3,.27,.285,1447000
MGX,220802,.51,.52,.49,.51,1238868
MHC,220802,.01,.01,.01,.01,127850
MHG,220802,3.26,3.28,3.26,3.26,25586
MHHT,220802,1.36,1.375,1.36,1.375,1105864
MHJ,220802,1.065,1.08,1.04,1.08,54062
MHK,220802,.155,.155,.155,.155,34000
MI6,220802,.29,.29,.265,.265,148821
MICH,220802,3.06,3.06,3.05,3.06,537269
MIN,220802,53.51,54.18,52.38,53.08,1109965
MINKCQ,220802,21.22,21.23,21.22,21.23,150
MINKOF,220802,22,22,21.38,21.38,445
MIO,220802,.175,.175,.17,.17,5306
MIR,220802,3.04,3.07,3.01,3.05,39633
MKG,220802,.072,.072,.068,.068,188929
MKR,220802,.175,.175,.17,.175,75913
MLD,220802,1,1.005,1,1,1887447
MLG,220802,.45,.46,.45,.46,76972
MLM,220802,.032,.032,.032,.032,11285
MLMOB,220802,.006,.006,.005,.005,500000
MLS,220802,.059,.061,.056,.056,4588381
MLSOC,220802,.021,.021,.021,.021,32900
MLSOD,220802,.026,.026,.024,.024,210555
MLX,220802,.33,.33,.315,.315,2066828
MM1,220802,.18,.19,.18,.18,114813
MM8,220802,.19,.19,.185,.185,148760
MMA,220802,.36,.36,.35,.36,12802
MMC,220802,.115,.115,.115,.115,50000
MME,220802,.87,.88,.79,.795,279281
MMG,220802,.24,.25,.24,.24,61000
MMI,220802,.02,.021,.019,.019,5169017
MMM,220802,.25,.25,.24,.25,84402
MMS,220802,12.41,12.77,12.15,12.76,113361
MNB,220802,.13,.135,.13,.13,700259
MNBOA,220802,.071,.071,.071,.071,4366
MND,220802,10.69,10.69,10.45,10.65,1801370
MNRS,220802,4.77,4.78,4.74,4.76,24402
MNS,220802,.315,.32,.305,.315,2904175
MNY,220802,2.27,2.27,2.22,2.25,118116
MOAT,220802,99.87,100.18,99.41,100.15,3262
MOB,220802,.038,.038,.038,.038,55248
MOGL,220802,2.92,2.92,2.88,2.91,45374
MOHO,220802,.001,.001,.001,.001,73334
MOT,220802,2.06,2.07,2.06,2.07,167070
MOZ,220802,.21,.245,.21,.24,156905
MOZG,220802,.95,.95,.95,.95,776
MP1,220802,8.27,8.47,8.12,8.22,1555077
MP1JOA,220802,4,4,4,4,1000
MPG,220802,.275,.285,.26,.285,77178
MPL,220802,3.44,3.5,3.42,3.5,8849199
MPR,220802,.026,.026,.023,.024,5227608
MQG,220802,177.36,178.98,177.36,178.86,516946
MQGKOP,220802,39.95,39.95,39.95,39.95,18
MQGPC,220802,104,104,103.6,103.8,1098
MQGPD,220802,106.86,106.87,105.87,106.1,3910
MQGPE,220802,99.8,99.85,99.5,99.5,5460
MQGPF,220802,101.45,101.64,101.3,101.5,19003
MQR,220802,.07,.071,.068,.068,530438
MRC,220802,.089,.089,.088,.088,33669
MRD,220802,.005,.005,.004,.005,3509348
MRDOB,220802,.002,.002,.001,.001,6000000
MRI,220802,.059,.062,.059,.06,85466
MRL,220802,.069,.069,.069,.069,6999
MRM,220802,.6,.6,.585,.585,585757
MRR,220802,.055,.062,.05,.05,23226646
MSB,220802,.87,.915,.87,.89,563075
MSG,220802,.04,.04,.04,.04,40000
MSTR,220802,8.37,8.37,8.335,8.36,762
MSV,220802,.37,.37,.37,.37,105573
MTB,220802,.006,.006,.006,.006,1500000
MTH,220802,.006,.006,.006,.006,20042828
MTM,220802,.1,.1,.1,.1,25000
MTO,220802,2.5,2.63,2.49,2.545,39791
MTS,220802,4.13,4.18,4.13,4.16,3202685
MVA,220802,21.84,21.92,21.53,21.67,54492
MVB,220802,28.99,29.34,28.98,29.34,2888
MVE,220802,34.85,34.9,34.72,34.9,1326
MVF,220802,1.09,1.09,1.07,1.07,122234
MVL,220802,.027,.03,.027,.03,63056
MVOL,220802,29.65,29.65,29.65,29.65,1827
MVP,220802,2.55,2.555,2.46,2.47,69666
MVR,220802,31.75,31.75,31.35,31.36,11982
MVS,220802,19.34,19.34,19.3,19.34,19983
MVTHA,220802,92.15,92.15,92.15,92.15,4435
MVW,220802,32.1,32.15,31.89,32.1,63595
MWY,220802,.84,.84,.83,.83,4000
MX1,220802,.145,.145,.135,.135,145216
MXC,220802,.019,.019,.019,.019,126350
MXO,220802,.051,.051,.05,.05,2275
MXR,220802,.05,.051,.048,.051,249751
MXT,220802,1.99,1.995,1.985,1.99,560924
MYD,220802,1.03,1.04,1.03,1.035,94443
MYE,220802,.43,.43,.41,.43,59444
MYG,220802,.45,.45,.45,.45,1986
MYR,220802,.455,.46,.44,.445,1015723
MYS,220802,4.68,4.72,4.66,4.66,55339
MYX,220802,.34,.365,.34,.34,9363454
MZZ,220802,.125,.13,.125,.13,427582
N1H,220802,.195,.195,.195,.195,11172
NAB,220802,30.5,31,30.37,30.96,4567015
NABKOE,220802,7.75,7.75,7.75,7.75,2000
NABKOK,220802,16.15,16.15,16.15,16.15,5000
NABKOT,220802,6.36,6.36,6.36,6.36,600
NABPE,220802,100.85,100.9,100.78,100.9,8191
NABPF,220802,104.89,105,104.64,105,8000
NABPH,220802,102.23,102.3,102.23,102.25,42264
NABPI,220802,100.199,100.2,99.96,100.07,20198
NAC,220802,.865,.865,.85,.85,43468
NAG,220802,.075,.075,.073,.073,139526
NAM,220802,.455,.455,.45,.45,30000
NAN,220802,4.61,4.71,4.59,4.71,1218365
NBI,220802,1.495,1.505,1.485,1.5,463097
NC1,220802,.79,.81,.745,.8,166013
NC6,220802,.077,.077,.074,.074,10800
NCC,220802,.865,.865,.855,.865,124191
NCK,220802,9.5,9.68,9.45,9.68,118161
NCL,220802,.08,.08,.073,.073,43814
NCM,220802,19.27,19.62,19.12,19.52,5613830
NCMJOA,220802,7.79,7.79,7.79,7.79,8000
NCMJOE,220802,5.3,5.35,5.3,5.35,10000
NCMKCE,220802,3.28,3.5,3.28,3.5,12114
NCMKOA,220802,3.68,3.68,3.68,3.68,2500
NCMKOG,220802,5.3,5.3,5.3,5.3,1698
NCZ,220802,1.81,1.865,1.81,1.855,258751
NDIA,220802,58.37,58.86,58.17,58.86,38
NDQ,220802,28.49,28.66,28.38,28.66,122260
NDXKCT,220802,17.03,17.1,16.87,16.92,42000
NDXKCV,220802,19.28,20,19.28,20,2000
NDXKOW,220802,9.74,9.74,9.74,9.74,1423
NDXMCP,220802,44.37,44.37,44.37,44.37,90
NEA,220802,1.335,1.36,1.305,1.36,897054
NEC,220802,2.06,2.08,2.02,2.06,3185673
NECKOC,220802,.74,.75,.74,.75,120000
NET,220802,.031,.031,.028,.029,3523076
NEU,220802,5.6,5.74,5.2,5.26,365641
NEW,220802,.825,.83,.815,.825,88116
NFL,220802,.14,.14,.13,.13,17380
NFNG,220802,87,87,86.5,86.5,925
NGI,220802,1.54,1.56,1.525,1.535,122005
NGS,220802,.13,.14,.13,.13,268195
NGY,220802,.031,.031,.031,.031,321
NHC,220802,4.34,4.36,4.27,4.31,2512386
NHE,220802,.155,.16,.15,.15,111246
NHF,220802,7.2,7.35,7.16,7.33,859400
NIC,220802,1.06,1.075,1.035,1.055,11196804
NICJOB,220802,.37,.37,.37,.37,10000
NIM,220802,.29,.29,.25,.25,148088
NIS,220802,.14,.14,.135,.135,125717
NKL,220802,.12,.12,.12,.12,92300
NML,220802,.057,.058,.055,.055,747322
NMR,220802,.13,.15,.13,.13,25712
NMT,220802,1.1,1.12,1.07,1.11,823422
NNG,220802,.1,.1,.1,.1,20000
NNL,220802,.25,.25,.235,.235,186952
NNUK,220802,1.56,1.56,1.56,1.56,16354
NOL,220802,2.01,2.02,2.01,2.01,19079
NOR,220802,.014,.014,.014,.014,501874
NOU,220802,.2,.2,.185,.19,18202
NOUO,220802,.027,.027,.026,.026,4503
NOV,220802,.21,.21,.2,.205,305304
NOX,220802,.245,.245,.24,.24,64021
NPM,220802,.001,.001,.001,.001,62518
NPR,220802,1.62,1.63,1.62,1.63,15231
NRX,220802,.045,.045,.045,.045,40000
NRZ,220802,.16,.17,.155,.16,1817753
NSB,220802,.215,.235,.215,.235,202497
NSC,220802,.77,.775,.765,.765,74326
NSM,220802,.17,.17,.165,.165,22716
NSR,220802,2.48,2.5,2.44,2.44,2766986
NST,220802,7.86,8.1,7.82,8.07,5092022
NSTJOC,220802,3.1,3.1,3.1,3.1,800
NSTKCG,220802,2.67,2.79,2.67,2.79,22000
NSTKOA,220802,3.58,3.58,3.58,3.58,500
NTD,220802,.9,.91,.9,.9,147740
NTI,220802,.089,.093,.089,.09,4452694
NTL,220802,.001,.001,.001,.001,57142
NTM,220802,.024,.024,.024,.024,27000
NTO,220802,1.115,1.115,1.075,1.11,948003
NTU,220802,.042,.042,.039,.039,693307
NUC,220802,.27,.27,.27,.27,3000
NUF,220802,5.2,5.215,5.15,5.18,746835
NUH,220802,.215,.24,.215,.24,235131
NVA,220802,.88,.88,.835,.87,87907
NVU,220802,.011,.011,.011,.011,64183
NVX,220802,2.6,2.63,2.38,2.5,5585907
NVXKOE,220802,1.115,1.17,1.075,1.17,13000
NWC,220802,.033,.033,.031,.031,2954692
NWE,220802,.042,.043,.041,.042,10266249
NWF,220802,.44,.44,.44,.44,94650
NWH,220802,1.9,1.95,1.88,1.94,636358
NWL,220802,13.3,13.44,13.08,13.43,234416
NWM,220802,.04,.04,.04,.04,24000
NWS,220802,24.7,24.76,24.35,24.65,143107
NXG,220802,6.21,6.21,6.1,6.19,551
NXL,220802,.655,.66,.605,.65,2306376
NXM,220802,.235,.235,.235,.235,10000
NXS,220802,.995,1.035,.95,1.035,85361
NXT,220802,11.82,11.9,11.74,11.81,1793239
NYM,220802,.1,.1,.1,.1,75000
NYR,220802,.16,.16,.16,.16,593
NZK,220802,.19,.2,.19,.2,18275
NZM,220802,1.05,1.05,1.02,1.025,35426
OAR,220802,.006,.006,.005,.005,601659
OAU,220802,.01,.01,.01,.01,142850
OBL,220802,3.99,4.095,3.94,4.09,305682
OBM,220802,.061,.066,.06,.06,3941564
OCA,220802,.885,.885,.88,.88,123
OCC,220802,.455,.455,.43,.44,204341
OCL,220802,15.4,15.7,15.4,15.5,59626
OCN,220802,.445,.445,.43,.44,55662
ODA,220802,.072,.072,.07,.07,163737
ODE,220802,.015,.015,.014,.014,42496
ODM,220802,.014,.014,.014,.014,15533
ODY,220802,.045,.047,.045,.047,95000
OEC,220802,.22,.23,.205,.205,8838
OEL,220802,.013,.013,.013,.013,21953785
OFX,220802,2.77,2.79,2.73,2.76,813925
OGC,220802,2.5,2.55,2.47,2.54,993119
OIL,220802,.12,.125,.12,.125,30984
OKJ,220802,.033,.033,.033,.033,49980
OKR,220802,.2,.2,.19,.19,485211
OKU,220802,.14,.145,.14,.145,331464
OLY,220802,.13,.14,.13,.14,23251
OM1,220802,.145,.145,.145,.145,1000
OMH,220802,.64,.64,.62,.635,50212
OML,220802,1.22,1.26,1.215,1.26,907884
OMX,220802,.085,.085,.084,.084,50000
ONE,220802,.14,.14,.13,.13,206356
OOKOB,220802,.009,.009,.009,.009,37037
OOO,220802,6.36,6.36,6.26,6.29,476203
OPH,220802,2.81,2.81,2.75,2.78,48594
OPL,220802,.059,.059,.05,.058,174939
OPT,220802,1.295,1.33,1.27,1.31,147095
OPY,220802,.31,.34,.282,.31,1950900
ORA,220802,3.54,3.56,3.48,3.55,2832435
ORG,220802,6,6.05,5.94,6.03,4434706
ORI,220802,17.1,17.22,16.98,17.2,681724
ORN,220802,.02,.02,.02,.02,283850
ORR,220802,.45,.485,.405,.41,257176
OSL,220802,.059,.059,.058,.058,140738
OSM,220802,.24,.24,.24,.24,50000
OSX,220802,.135,.14,.13,.14,74914
OXFL,220802,6810.2,6773.5,6773.5,6773.5,0
OXJO,220802,6993,6960.3,6960.3,6960.3,0
OXJR,220802,5278.9,5213.3,5213.3,5213.3,0
OXJT,220802,82593.203,82207.703,82207.703,82207.703,0
OXPJ,220802,1470.5,1467.7,1467.7,1467.7,0
OXT,220802,.089,.089,.085,.085,109407
OXVI,220802,0,0,0,0,0
OXXJ,220802,7046.7,7010.7,7010.7,7010.7,0
OZBD,220802,45.84,46.02,45.75,46,51594
OZF,220802,20.47,20.75,20.47,20.75,8641
OZL,220802,18.47,18.65,18.28,18.6,2963777
OZLJOA,220802,6.8,6.8,6.8,6.8,500
OZLKCC,220802,5.2,5.2,5.2,5.2,750
OZLKCD,220802,7.19,7.19,7.19,7.19,75
OZLKOR,220802,9.88,9.88,9.88,9.88,50
OZM,220802,.12,.12,.12,.12,100000
OZR,220802,11.84,11.84,11.68,11.74,10288
PAA,220802,.085,.085,.085,.085,57264
PAB,220802,.023,.024,.022,.024,186312
PAC,220802,7.72,7.72,7.6,7.6,9289
PAI,220802,.9,.915,.89,.9,258606
PAM,220802,.36,.36,.36,.36,4166
PAN,220802,.22,.22,.192,.2,3469453
PAR,220802,1.25,1.44,1.25,1.39,600949
PAXX,220802,3.93,3.94,3.87,3.94,48618
PAYS,220802,9.33,9.33,9.33,9.33,2150
PBH,220802,2.76,2.8,2.62,2.76,2506914
PBHKCE,220802,1.115,1.115,.97,1.08,15000
PBP,220802,2.28,2.33,2.27,2.33,19994
PCG,220802,1.725,1.725,1.725,1.725,4061
PCI,220802,1.005,1.02,1,1.01,186191
PCK,220802,.035,.035,.032,.032,40367
PCL,220802,.005,.005,.004,.004,52045398
PDI,220802,.23,.235,.225,.225,4023809
PDIOA,220802,.19,.19,.19,.19,50000
PDL,220802,4.8,4.84,4.75,4.82,990210
PDN,220802,.715,.73,.707,.715,9313855
PE1,220802,1.51,1.535,1.485,1.525,263209
PEB,220802,.46,.485,.46,.485,35634
PEK,220802,.475,.485,.47,.475,112980
PEN,220802,.175,.19,.175,.19,1806835
PEX,220802,.175,.18,.17,.18,34860
PFG,220802,.19,.19,.19,.19,56197
PFP,220802,4.7,4.75,4.66,4.7,20165
PFT,220802,.18,.2,.18,.2,458908
PG1,220802,.014,.014,.014,.014,66194
PGC,220802,.315,.325,.31,.325,193354
PGD,220802,.42,.42,.42,.42,69927
PGDO,220802,.26,.26,.24,.25,36798
PGF,220802,1.59,1.615,1.58,1.615,106676
PGG,220802,1.7,1.705,1.675,1.695,180792
PGH,220802,2.03,2.045,2.01,2.01,286617
PGL,220802,.885,.89,.79,.79,14299
PGO,220802,.655,.68,.585,.625,481355
PGY,220802,.016,.016,.016,.016,947700
PH2DD,220802,.275,.285,.255,.26,439118
PHL,220802,.054,.054,.054,.054,176479
PHO,220802,.14,.145,.14,.14,314335
PIA,220802,1,1.03,.997,1.02,128101
PIC,220802,1.21,1.24,1.21,1.225,356372
PIL,220802,.01,.011,.01,.011,1962426
PIM,220802,.13,.135,.13,.135,15755
PIQ,220802,.935,.935,.86,.865,175963
PIXX,220802,4.32,4.35,4.27,4.35,82538
PKD,220802,.02,.023,.02,.023,284040
PKO,220802,.017,.017,.016,.017,793081
PL8,220802,1.205,1.27,1.185,1.23,714889
PL8JOA,220802,.7,.7,.7,.7,4000
PLG,220802,.043,.043,.043,.043,50000
PLL,220802,.635,.635,.615,.625,1886991
PLS,220802,2.76,2.78,2.72,2.74,19577658
PLSKCB,220802,1.62,1.62,1.62,1.62,50000
PLSKOA,220802,1.23,1.23,1.215,1.215,57155
PLT,220802,.66,.665,.655,.665,12006
PLUS,220802,16.49,16.5,16.45,16.45,9822
PLY,220802,.69,.7,.665,.695,288284
PMC,220802,1.3,1.31,1.27,1.3,223955
PME,220802,50.96,52.05,50.5,51.51,186051
PMGOLD,220802,25.19,25.48,25.19,25.47,41315
PMV,220802,21.02,21.36,20.88,21.22,210038
PNC,220802,.38,.38,.335,.36,527492
PNCO,220802,.02,.02,.018,.018,490909
PNI,220802,10.31,10.41,9.92,10.07,1072271
PNM,220802,.075,.08,.075,.08,6265
PNN,220802,.49,.49,.45,.45,110116
PNR,220802,.185,.19,.175,.175,8371350
PNT,220802,.232,.232,.232,.232,5000
PNV,220802,1.585,1.6,1.55,1.58,1179923
PNX,220802,.004,.004,.004,.004,4500000
PO3,220802,.265,.265,.265,.265,2978
POD,220802,.27,.27,.245,.25,555598
POS,220802,.055,.055,.053,.053,4010409
PPC,220802,1.035,1.035,1.005,1.015,292462
PPE,220802,3.34,3.35,3.28,3.33,84706
PPG,220802,.37,.37,.357,.365,50702
PPH,220802,1.165,1.17,1.145,1.16,342097
PPK,220802,2.65,2.67,2.3,2.3,445299
PPL,220802,.048,.048,.046,.047,772826
PPM,220802,1.63,1.63,1.585,1.63,64447
PPS,220802,.625,.63,.607,.61,614632
PPT,220802,30.59,30.61,30.05,30.56,120098
PPTKCA,220802,10.28,10.28,10.28,10.28,150
PRL,220802,.115,.125,.107,.115,45166138
PRM,220802,.002,.002,.002,.002,1003103
PRMOB,220802,.001,.001,.001,.001,2000000
PRN,220802,.605,.615,.595,.605,1627917
PRO,220802,.86,.86,.86,.86,6
PRU,220802,1.69,1.69,1.66,1.68,3059115
PSC,220802,.135,.14,.13,.135,7942261
PSI,220802,4.37,4.37,4.28,4.31,29624
PSL,220802,.029,.029,.029,.029,149531
PSLOD,220802,.004,.004,.004,.004,976000
PSQ,220802,1.75,1.75,1.75,1.75,991
PTB,220802,1.15,1.15,1.13,1.13,47568
PTG,220802,.275,.285,.27,.28,369112
PTL,220802,.405,.405,.405,.405,4410
PTM,220802,1.82,1.852,1.8,1.85,1305688
PTMKOC,220802,.66,.66,.66,.66,10000
PTMSO1,220802,.69,.71,.69,.71,55000
PTR,220802,.087,.09,.086,.089,380652
PTX,220802,.18,.185,.17,.17,1002861
PTXOC,220802,.11,.11,.11,.11,150000
PUA,220802,.009,.009,.007,.009,4688251
PUAOD,220802,.001,.001,.001,.001,1000000
PUR,220802,.017,.017,.017,.017,1036254
PV1,220802,.056,.059,.055,.059,1412816
PVE,220802,.068,.068,.066,.068,369037
PVL,220802,.07,.07,.07,.07,16707
PVS,220802,.13,.14,.13,.135,529765
PVW,220802,.28,.28,.27,.275,123372
PWH,220802,8.2,8.45,8.18,8.44,113509
PWR,220802,2.45,2.46,2.4,2.46,13320
PX1,220802,.355,.39,.345,.39,521422
PXA,220802,14.38,14.59,14.28,14.44,84764
PXS,220802,.077,.077,.073,.077,55084
PXX,220802,.012,.012,.012,.012,123106
PYC,220802,.062,.063,.061,.063,365088
PYG,220802,.95,.955,.95,.955,48400
PYR,220802,.125,.125,.11,.115,25095
QAL,220802,2.07,2.4,2.07,2.3,343983
QAN,220802,4.65,4.65,4.56,4.6,4901102
QAU,220802,15.5,15.6,15.5,15.54,154967
QBE,220802,11.67,11.7,11.49,11.63,3194866
QBEJOA,220802,4.71,4.71,4.59,4.71,20400
QEM,220802,.19,.192,.18,.18,121041
QFE,220802,.085,.085,.083,.085,12960
QFN,220802,11.51,11.63,11.51,11.63,9748
QGL,220802,.41,.42,.41,.42,51155
QHAL,220802,35.5,35.5,35.13,35.13,18184
QHL,220802,.41,.41,.41,.41,2000
QLTY,220802,20.77,20.85,20.68,20.85,22359
QMIX,220802,23.38,23.38,23.37,23.38,4693
QML,220802,.17,.18,.165,.175,93766
QOZ,220802,14.08,14.14,14.05,14.14,25306
QPM,220802,.145,.145,.14,.145,1068229
QPON,220802,25.53,25.56,25.53,25.56,32578
QRE,220802,6.64,6.64,6.55,6.6,45020
QRI,220802,1.475,1.485,1.47,1.48,97506
QUAL,220802,37.27,37.39,37.04,37.37,187764
QUB,220802,2.79,2.79,2.73,2.75,3601198
QUBHA,220802,102.8,102.8,102.75,102.75,550
QUS,220802,40.04,40.4,39.97,40.39,17324
QVE,220802,.97,.97,.965,.965,125500
QXR,220802,.029,.029,.028,.028,1225619
R3D,220802,.1,.1,.095,.095,131359
R8R,220802,.155,.16,.15,.16,91223
RAC,220802,2.15,2.15,2.07,2.07,74396
RAD,220802,.235,.235,.22,.225,59750
RAG,220802,.041,.042,.04,.042,350460
RAN,220802,.009,.009,.009,.009,2876596
RAP,220802,.12,.122,.12,.12,489431
RARI,220802,24.61,24.73,24.61,24.73,1402
RAS,220802,.073,.076,.072,.074,475418
RBD,220802,12.4,12.4,12.4,12.4,100
RBL,220802,1.12,1.155,1.09,1.105,628778
